Local time;Download (Rx) bandwidth (bps);Download bandwidth;Rx packet loss (percent);Upload (Tx) bandwidth (bps);Upload bandwidth;Tx packet loss (percent);RTT (ping) (ms);Rx packet loss burst length (packets);Tx packet loss burst length (packets);Rx instant jitter (ms);Tx instant jitter (ms);Rx RFC3550 jitter (ms);Tx RFC3550 jitter (ms)
2021-03-18 06:33;46171120;44.03Mbps/100.00Mbps;0;77040310;73.47Mbps/100.00Mbps;0.39966273;117.0113;0;1.2494233;20.352;29.0282;4.885487;8.127875
2021-03-18 06:33;43725336;41.70Mbps/100.00Mbps;0;73791800;70.37Mbps/100.00Mbps;0.5234415;155;0;1.2494224;49.0855;31.8979;6.727231;7.6276364
2021-03-18 06:33;46548992;44.39Mbps/100.00Mbps;0;77881970;74.27Mbps/100.00Mbps;0.5986711;155;0;1.2494218;23.626799;39.003098;6.848792;9.096966
2021-03-18 06:33;45054880;42.97Mbps/100.00Mbps;0;76701784;73.15Mbps/100.00Mbps;0.73082;157;0;1.6060836;25.747;39.7562;7.334832;8.670278
2021-03-18 06:33;44194264;42.15Mbps/100.00Mbps;0;76350570;72.81Mbps/100.00Mbps;0.9170886;138;0;1.249422;23.7211;51.484997;7.1517625;10.571229
2021-03-18 06:33;46186792;44.05Mbps/100.00Mbps;0;79470064;75.79Mbps/100.00Mbps;1.191678;95;0;1.2494226;33.667698;52.0825;8.651179;8.598705
2021-03-18 06:33;49662968;47.36Mbps/100.00Mbps;0;82580000;78.75Mbps/100.00Mbps;1.3231813;95;0;1.2494228;34.702;33.821598;7.7241054;11.386993
2021-03-18 06:33;50682136;48.33Mbps/100.00Mbps;0;83981576;80.09Mbps/100.00Mbps;0.42989835;139;0;1.2468159;35.104797;56.39;9.346883;10.647336
2021-03-18 06:33;56704876;54.08Mbps/100.00Mbps;0;89724410;85.57Mbps/100.00Mbps;0.56226164;168;0;1.246815;37.8861;55.9949;8.951389;9.741112
2021-03-18 06:33;63857860;60.90Mbps/100.00Mbps;0;95462450;91.04Mbps/100.00Mbps;0.65359575;144;0;1.2468154;37.4543;61.011997;8.070067;8.459878
2021-03-18 06:33;68916000;65.72Mbps/100.00Mbps;0;100126090;95.49Mbps/100.00Mbps;0.8481715;100;0;1.2468164;37.7883;27.3431;8.732248;6.530459
2021-03-18 06:33;69386310;66.17Mbps/100.00Mbps;0;102887216;98.12Mbps/100.00Mbps;1.0979198;100;0;1.2468172;41.9853;24.535398;9.554791;6.298868
2021-03-18 06:33;69556744;66.33Mbps/100.00Mbps;0;102752090;97.99Mbps/100.00Mbps;1.2537942;78;0;1.2468168;31.817598;37.9262;8.0966625;5.98841
2021-03-18 06:33;68614440;65.44Mbps/100.00Mbps;0;101894470;97.17Mbps/100.00Mbps;1.418697;78;0;1.2959483;29.137;30.9096;7.443709;6.5341277
2021-03-18 06:33;59753796;56.99Mbps/100.00Mbps;0;93661230;89.32Mbps/100.00Mbps;1.1866142;89;0;1.447046;34.6726;32.6646;7.894381;7.141804
2021-03-18 06:33;53388348;50.92Mbps/100.00Mbps;0;89415136;85.27Mbps/100.00Mbps;1.2076856;95;0;2.1453793;27.9453;32.5279;7.5199866;8.176125
2021-03-18 06:33;49094944;46.82Mbps/100.00Mbps;0;83076440;79.23Mbps/100.00Mbps;1.5059799;65;0;1.5674112;52.0859;28.687399;10.1255;6.870597
2021-03-18 06:33;43071348;41.08Mbps/100.00Mbps;0;76217464;72.69Mbps/100.00Mbps;0.7865368;65;0;2.4227157;30.486198;39.1359;8.020094;9.173103
2021-03-18 06:33;38251108;36.48Mbps/100.00Mbps;0;72709664;69.34Mbps/100.00Mbps;0.2543401;224;0;1.594788;35.2607;74.589;8.957903;11.881269
2021-03-18 06:33;40435172;38.56Mbps/100.00Mbps;0;75994576;72.47Mbps/100.00Mbps;0.31980154;224;0;1.5947877;35.053898;36.9052;8.31543;9.975015
2021-03-18 06:33;42408392;40.44Mbps/100.00Mbps;0;77587544;73.99Mbps/100.00Mbps;0.3618809;242;0;1.5947875;40.7141;42.3715;8.600552;8.312317
2021-03-18 06:33;44398016;42.34Mbps/100.00Mbps;0;80097990;76.39Mbps/100.00Mbps;0.477566;147;0;1.5947865;37.5736;67.659195;9.087633;10.762467
2021-03-18 06:33;45405452;43.30Mbps/100.00Mbps;0;79789690;76.09Mbps/100.00Mbps;0.5438499;147;0;1.5947863;44.2841;59.267498;10.33559;10.291241
2021-03-18 06:33;47795060;45.58Mbps/100.00Mbps;0;81630710;77.85Mbps/100.00Mbps;0.69551307;171;0;1.5947864;21.1185;50.2133;7.0195413;7.770238
2021-03-18 06:33;47692460;45.48Mbps/100.00Mbps;0;79323330;75.65Mbps/100.00Mbps;0.80426747;189;0;1.5947859;46.911697;56.2523;8.7446995;9.543535
2021-03-18 06:33;47671120;45.46Mbps/100.00Mbps;0;76883800;73.32Mbps/100.00Mbps;1.0478004;111;0;1.5947862;29.088799;93.0644;7.501403;14.692736
2021-03-18 06:33;47580816;45.38Mbps/100.00Mbps;0;76877670;73.32Mbps/100.00Mbps;1.3585683;111;0;1.5947856;40.657497;70.8295;12.146801;10.151941
2021-03-18 06:33;45852396;43.73Mbps/100.00Mbps;0;75519696;72.02Mbps/100.00Mbps;1.5608307;152;0;1.5947859;47.9468;46.3625;9.168077;9.76693
2021-03-18 06:33;43691732;41.67Mbps/100.00Mbps;0;73336350;69.94Mbps/100.00Mbps;1.163736;105;0;1.8813688;26.856298;94.2099;8.277962;13.556959
2021-03-18 06:33;42220040;40.26Mbps/100.00Mbps;0;73662070;70.25Mbps/100.00Mbps;0.894444;105;0;1.8323784;35.7898;98.5776;10.17569;12.520379
2021-03-18 06:33;41020368;39.12Mbps/100.00Mbps;0;74009050;70.58Mbps/100.00Mbps;0.59311885;115;0;1.7292503;24.9904;166.5107;7.997769;17.076054
2021-03-18 06:33;38863536;37.06Mbps/100.00Mbps;0;71617896;68.30Mbps/100.00Mbps;0.7710219;175;0;1.7292498;40.2339;56.844097;11.484911;9.76128
2021-03-18 06:33;38725420;36.93Mbps/100.00Mbps;0;71565040;68.25Mbps/100.00Mbps;0.7961709;197;0;2.1990001;47.8214;49.0102;8.674527;10.626566
2021-03-18 06:33;39332608;37.51Mbps/100.00Mbps;0;72532584;69.17Mbps/100.00Mbps;0.90253407;215;0;2.1990006;43.2444;36.772198;8.528481;7.5843315
2021-03-18 06:33;40367544;38.50Mbps/100.00Mbps;0;73532960;70.13Mbps/100.00Mbps;1.1358447;215;0;2.1990042;24.6663;42.7616;7.456318;10.43397
2021-03-18 06:33;42496072;40.53Mbps/100.00Mbps;0;74708230;71.25Mbps/100.00Mbps;1.3178852;209;0;2.1821516;46.9086;33.8423;9.145383;9.724393
2021-03-18 06:33;43288308;41.28Mbps/100.00Mbps;0;75374336;71.88Mbps/100.00Mbps;1.7410936;183;0;2.1821523;19.699799;40.848297;6.5879393;9.137744
2021-03-18 06:33;44775380;42.70Mbps/100.00Mbps;0;80499490;76.77Mbps/100.00Mbps;1.9537637;183;0;2.1990027;38.2977;52.063698;8.969274;10.167677
2021-03-18 06:33;44157552;42.11Mbps/100.00Mbps;0;80196800;76.48Mbps/100.00Mbps;2.6466136;83;0;2.1990023;32.1921;40.2908;7.528401;9.0759735
2021-03-18 06:33;43875900;41.84Mbps/100.00Mbps;0;81960930;78.16Mbps/100.00Mbps;2.965192;83;0;2.199002;35.5816;42.835197;8.936053;9.083991
2021-03-18 06:33;40840928;38.95Mbps/100.00Mbps;0;78920576;75.26Mbps/100.00Mbps;0.61899644;164;0;1.6756312;27.9399;43.4791;7.2937245;8.200147
2021-03-18 06:33;42005328;40.06Mbps/100.00Mbps;0;80475560;76.75Mbps/100.00Mbps;0.8023183;159;0;1.6756312;21.977999;65.3816;6.5290833;11.075016
2021-03-18 06:33;40810732;38.92Mbps/100.00Mbps;0;74966350;71.49Mbps/100.00Mbps;0.70416987;159;0;2.1203382;46.6111;36.0557;7.8590956;8.193291
2021-03-18 06:33;42856324;40.87Mbps/100.00Mbps;0;75416170;71.92Mbps/100.00Mbps;0.91242826;174;0;2.120336;43.2357;51.5088;7.868208;10.319361
