Local time;Download (Rx) bandwidth (bps);Download bandwidth;Rx packet loss (percent);Upload (Tx) bandwidth (bps);Upload bandwidth;Tx packet loss (percent);RTT (ping) (ms);Rx packet loss burst length (packets);Tx packet loss burst length (packets);Rx instant jitter (ms);Tx instant jitter (ms);Rx RFC3550 jitter (ms);Tx RFC3550 jitter (ms)
2021-03-18 06:37;26294458;25.08Mbps/100.00Mbps;0.1718615;44062184;42.02Mbps/100.00Mbps;0.0024360134;303;1.1495807;1;50.4493;77.6011;10.35368;13.045346
2021-03-18 06:37;27880024;26.59Mbps/100.00Mbps;0.2126313;46155260;44.02Mbps/100.00Mbps;0.002653261;286;1.1495804;1;34.3962;163.0575;8.7966585;16.654375
2021-03-18 06:37;32100280;30.61Mbps/100.00Mbps;0.2567546;51038996;48.67Mbps/100.00Mbps;0.0034989328;278;1.1495802;1;50.541798;65.933395;9.703269;13.902576
2021-03-18 06:37;34348608;32.76Mbps/100.00Mbps;0.08656792;53426944;50.95Mbps/100.00Mbps;0.004133153;222;1.9206737;1;60.6485;113.5601;9.141084;12.652701
2021-03-18 06:37;37992308;36.23Mbps/100.00Mbps;0.10430005;57944316;55.26Mbps/100.00Mbps;0.005240169;222;1.9206735;1;42.1902;65.953995;7.702846;11.693848
2021-03-18 06:37;37702748;35.96Mbps/100.00Mbps;0.12767562;57615156;54.95Mbps/100.00Mbps;0.005951324;177;1.920673;1;28.3578;85.8502;8.519869;12.745352
2021-03-18 06:37;38449340;36.67Mbps/100.00Mbps;0.15630426;58099436;55.41Mbps/100.00Mbps;0.0075178556;177;1.9206724;1;51.6102;146.8467;10.882002;14.961625
2021-03-18 06:37;36016952;34.35Mbps/100.00Mbps;0.19189654;55728432;53.15Mbps/100.00Mbps;0.008979253;182;1.9206744;1;30.9525;68.9275;8.491399;11.735776
2021-03-18 06:37;35705780;34.05Mbps/100.00Mbps;0.23446202;54030316;51.53Mbps/100.00Mbps;0.011319055;182;1.9206738;1;52.1507;67.6221;10.76384;11.870086
2021-03-18 06:37;34561204;32.96Mbps/100.00Mbps;0.2878857;52911212;50.46Mbps/100.00Mbps;0.014631266;126;1.9206759;1;32.091698;87.7178;7.6868753;15.228966
2021-03-18 06:37;36225200;34.55Mbps/100.00Mbps;0.35114336;55368548;52.80Mbps/100.00Mbps;0.016640317;126;1.920675;1;32.8208;67.5234;8.614903;10.9033
2021-03-18 06:37;33932388;32.36Mbps/100.00Mbps;0.43444586;51508884;49.12Mbps/100.00Mbps;0.022014748;242;1.9206764;1;23.4816;134.36589;8.780525;15.255194
2021-03-18 06:37;32492422;30.99Mbps/100.00Mbps;0.12923141;48517608;46.27Mbps/100.00Mbps;0.024498735;198;1.7091954;1;58.935097;56.0219;12.118517;11.722
2021-03-18 06:37;32674636;31.16Mbps/100.00Mbps;0.1579779;49239820;46.96Mbps/100.00Mbps;0.031623013;198;1.7091955;1;49.7292;68.7035;9.104203;13.773998
2021-03-18 06:37;30182340;28.78Mbps/100.00Mbps;0.19119862;46463116;44.31Mbps/100.00Mbps;0.036487855;200;1.7091968;1;36.36;42.489;10.399658;10.038427
2021-03-18 06:37;29171596;27.82Mbps/100.00Mbps;0.23376739;44976320;42.89Mbps/100.00Mbps;0.05004875;248;1.7091981;1;34.4148;51.8373;8.8684635;12.728943
2021-03-18 06:37;29212166;27.86Mbps/100.00Mbps;0.2869583;46444840;44.29Mbps/100.00Mbps;0.056207594;257;1.7091981;1;24.001999;49.866398;8.166425;12.72915
2021-03-18 06:37;30763548;29.34Mbps/100.00Mbps;0.35225168;49047668;46.78Mbps/100.00Mbps;0.07364836;257;1.7091979;1;39.4104;48.1231;9.785662;11.753214
2021-03-18 06:37;29885378;28.50Mbps/100.00Mbps;0.43345872;48034324;45.81Mbps/100.00Mbps;0.08651741;221;1.7091975;1;62.0449;91.435;9.566571;19.49824
2021-03-18 06:37;32324878;30.83Mbps/100.00Mbps;0.5305895;50726824;48.38Mbps/100.00Mbps;0.1103877;221;1.7091981;1;40.354298;71.925095;9.871435;16.051273
2021-03-18 06:37;30674750;29.25Mbps/100.00Mbps;0.64817464;47606956;45.40Mbps/100.00Mbps;0.12680024;179;1.7091992;1;49.3625;57.174297;10.78793;15.9251795
2021-03-18 06:37;31331706;29.88Mbps/100.00Mbps;0.5765045;46422512;44.27Mbps/100.00Mbps;0.16248307;179;2.3469536;1;48.5788;54.813;8.506657;14.0603
2021-03-18 06:37;30610482;29.19Mbps/100.00Mbps;0.7046019;44979880;42.90Mbps/100.00Mbps;0.19098204;209;2.346952;1;57.8382;121.4534;11.103675;17.788376
2021-03-18 06:37;32448362;30.95Mbps/100.00Mbps;0.36816537;45536060;43.43Mbps/100.00Mbps;0.20507215;209;3.060631;1.294552;62.411297;47.861;11.522699;13.894566
2021-03-18 06:37;31508292;30.05Mbps/100.00Mbps;0.4511477;44206028;42.16Mbps/100.00Mbps;0.061104383;205.8318;3.0606294;1;31.4052;184.50299;9.029021;18.116558
2021-03-18 06:37;32953446;31.43Mbps/100.00Mbps;0.5541845;45581152;43.47Mbps/100.00Mbps;0.08056479;222;3.0606277;1;19.8627;183.6164;5.8477774;18.023075
2021-03-18 06:37;32732868;31.22Mbps/100.00Mbps;0.6796655;45005784;42.92Mbps/100.00Mbps;0.09300031;220;3.0606258;1;27.269;47.579998;7.6456466;10.708055
2021-03-18 06:37;30983618;29.55Mbps/100.00Mbps;0.8361379;43204356;41.20Mbps/100.00Mbps;0.11953536;173.5609;3.0606253;1;36.2003;138.23329;7.844304;15.161808
2021-03-18 06:37;29794888;28.41Mbps/100.00Mbps;1.0321254;42766920;40.79Mbps/100.00Mbps;0.13962032;111;3.0606267;1;46.696697;364.702;8.170011;30.923735
2021-03-18 06:37;28019394;26.72Mbps/100.00Mbps;1.2652245;39931284;38.08Mbps/100.00Mbps;0.184986;111;3.060628;1;40.1793;112.721;11.567347;13.141207
2021-03-18 06:37;30674352;29.25Mbps/100.00Mbps;1.5644679;41811844;39.87Mbps/100.00Mbps;0.21431409;149;3.060624;1;38.8318;57.6661;9.36768;11.430634
2021-03-18 06:37;31539160;30.08Mbps/100.00Mbps;1.9474503;41850116;39.91Mbps/100.00Mbps;0.015322682;135;3.0606213;1;40.6072;65.9919;9.091683;11.413939
2021-03-18 06:37;35808192;34.15Mbps/100.00Mbps;2.420453;44774636;42.70Mbps/100.00Mbps;0.020510757;135;3.0606217;1;69.640594;55.894398;17.707642;11.726668
2021-03-18 06:37;37171000;35.45Mbps/100.00Mbps;0.53296155;43572392;41.55Mbps/100.00Mbps;0.023529623;64;1.3455077;1;39.7529;109.9154;8.038442;16.099854
2021-03-18 06:37;35157512;33.53Mbps/100.00Mbps;0.6641167;40866512;38.97Mbps/100.00Mbps;0.026066264;64;1.3455081;1;32.3383;49.1745;7.4983697;10.163583
2021-03-18 06:37;34158532;32.58Mbps/100.00Mbps;0.8247869;39186492;37.37Mbps/100.00Mbps;0.034473777;91;1.345509;1;26.1505;57.7225;9.457455;15.436146
2021-03-18 06:37;35128360;33.50Mbps/100.00Mbps;0.79415834;41295856;39.38Mbps/100.00Mbps;0.040222976;91;1.5032568;1;32.356;66.3213;9.194061;10.710411
2021-03-18 06:37;33102648;31.57Mbps/100.00Mbps;0.99362844;37560588;35.82Mbps/100.00Mbps;0.054544013;142;1.5032574;1;52.380497;436.1146;9.192942;42.56348
2021-03-18 06:37;36095796;34.42Mbps/100.00Mbps;0.9818114;38600696;36.81Mbps/100.00Mbps;0.07210123;74;1.7464414;1;30.776499;121.2325;7.940102;14.541788
2021-03-18 06:37;43347356;41.34Mbps/100.00Mbps;1.2452383;43393076;41.38Mbps/100.00Mbps;0.08546592;44;1.7464416;1;58.653698;78.9862;8.231721;12.154705
2021-03-18 06:37;47548608;45.35Mbps/100.00Mbps;1.6096255;41943600;40.00Mbps/100.00Mbps;0.10302866;44;1.7464421;1;45.6576;67.14;13.204898;12.805589
2021-03-18 06:37;51006848;48.64Mbps/100.00Mbps;0;37585828;35.84Mbps/100.00Mbps;0.13633059;50;0;1;68.7651;359.52838;9.354085;28.352354
2021-03-18 06:36;51302756;48.93Mbps/100.00Mbps;0;35752144;34.10Mbps/100.00Mbps;0;50;0;0;26.558498;51.9329;8.632538;11.764161
2021-03-18 06:36;47318148;45.13Mbps/100.00Mbps;0;29608124;28.24Mbps/100.00Mbps;0;27;0;0;32.6829;30.1766;7.693075;6.8219814
The file is generated by StarTrinity Continuous Speed Test software. Please send email to support@startrinity.com in case of any problems;;;;;;;;;;;;;
