Local time;Download (Rx) bandwidth (bps);Download bandwidth;Rx packet loss (percent);Upload (Tx) bandwidth (bps);Upload bandwidth;Tx packet loss (percent);RTT (ping) (ms);Rx packet loss burst length (packets);Tx packet loss burst length (packets);Rx instant jitter (ms);Tx instant jitter (ms);Rx RFC3550 jitter (ms);Tx RFC3550 jitter (ms)
2021-03-18 06:57;82701000;78.87Mbps/100.00Mbps;5.406914E-07;102379136;97.64Mbps/100.00Mbps;2.0626829;54;1;1.3569365;27.079699;16.6346;5.456783;5.5967207
2021-03-18 06:57;81000630;77.25Mbps/100.00Mbps;6.605899E-07;104366650;99.53Mbps/100.00Mbps;2.099755;60;1;1.4852613;31.6183;15.9866;5.91971;5.24242
2021-03-18 06:57;80689690;76.95Mbps/100.00Mbps;8.1029486E-07;103844216;99.03Mbps/100.00Mbps;2.4328797;60;1;1.4852606;22.4075;14.811199;4.9320374;4.737677
2021-03-18 06:57;79259250;75.59Mbps/100.00Mbps;9.919636E-07;104814504;99.96Mbps/100.00Mbps;2.208475;87;1;1.3306686;19.2223;15.5213995;4.351771;3.6880965
2021-03-18 06:57;77965470;74.35Mbps/100.00Mbps;1.216549E-06;104049656;99.23Mbps/100.00Mbps;1.4623494;98;1;1.4009293;10.281899;13.8589;4.1080365;4.0765605
2021-03-18 06:57;79594480;75.91Mbps/100.00Mbps;1.4891752E-06;104573130;99.73Mbps/100.00Mbps;1.9107646;72;1;1.4009296;11.9052;12.789499;4.048044;3.9953299
2021-03-18 06:57;78691384;75.05Mbps/100.00Mbps;1.822672E-06;104731550;99.88Mbps/100.00Mbps;1.4242895;72;1;1.4596003;13.648;15.6671;3.8443143;4.27369
2021-03-18 06:57;77317030;73.74Mbps/100.00Mbps;2.2354798E-06;103581536;98.78Mbps/100.00Mbps;1.608173;90;1;1.5331696;14.944099;19.1731;4.5612135;4.123884
2021-03-18 06:57;77931230;74.32Mbps/100.00Mbps;2.725523E-06;103500190;98.71Mbps/100.00Mbps;1.3865006;88;1;1.4434359;36.7879;15.0810995;4.775864;4.860419
2021-03-18 06:57;79445030;75.76Mbps/100.00Mbps;3.3363197E-06;104812590;99.96Mbps/100.00Mbps;1.5985929;88;1;1.443436;19.3737;17.5312;4.626591;4.844421
2021-03-18 06:57;77759976;74.16Mbps/100.00Mbps;4.10038E-06;104285630;99.45Mbps/100.00Mbps;1.1221985;102;1;1.576747;32.7714;15.5868;5.597728;4.44413
2021-03-18 06:57;79297170;75.62Mbps/100.00Mbps;5.0090007E-06;104812104;99.96Mbps/100.00Mbps;1.2806695;75;1;1.5767475;14.1742;15.5526;4.2063446;4.4544315
2021-03-18 06:57;80859530;77.11Mbps/100.00Mbps;6.118227E-06;103871170;99.06Mbps/100.00Mbps;1.2431264;75;1;1.4743695;22.1721;15.1689;4.443595;5.0297775
2021-03-18 06:57;81142930;77.38Mbps/100.00Mbps;7.4892514E-06;102982464;98.21Mbps/100.00Mbps;0.74163383;99;1;1.4485202;16.338999;18.6162;4.9489436;4.329921
