Local time;Download (Rx) bandwidth (bps);Download bandwidth;Rx packet loss (percent);Upload (Tx) bandwidth (bps);Upload bandwidth;Tx packet loss (percent);RTT (ping) (ms);Rx packet loss burst length (packets);Tx packet loss burst length (packets);Rx instant jitter (ms);Tx instant jitter (ms);Rx RFC3550 jitter (ms);Tx RFC3550 jitter (ms)
2021-03-18 06:15;76957504;73.39Mbps/100.00Mbps;0.038437363;101705590;96.99Mbps/100.00Mbps;1.3081617;91;1;1.3243113;24.5742;11.519799;4.9229546;5.130055
2021-03-18 06:15;76902910;73.34Mbps/100.00Mbps;0.046957053;101889790;97.17Mbps/100.00Mbps;1.672707;96;1;1.3243111;23.345;16.9513;5.150561;4.8021035
2021-03-18 06:15;74293504;70.85Mbps/100.00Mbps;0.05737541;102387160;97.64Mbps/100.00Mbps;2.0583262;101;1;1.1936285;35.7602;11.247399;6.39137;5.3416395
2021-03-18 06:15;71606624;68.29Mbps/100.00Mbps;0.0702413;102223296;97.49Mbps/100.00Mbps;2.4695666;71;1;1.3243103;31.5471;15.442599;5.4589434;4.962996
2021-03-18 06:15;69681570;66.45Mbps/100.00Mbps;0.08582089;101935570;97.21Mbps/100.00Mbps;2.986579;71;1;1.3553267;19.823599;15.990299;4.428804;5.24034
2021-03-18 06:15;69769830;66.54Mbps/100.00Mbps;0.1050531;101783416;97.07Mbps/100.00Mbps;1.5904065;81;1;1.1837659;23.582499;15.4128;5.8274326;5.618834
2021-03-18 06:15;71004416;67.72Mbps/100.00Mbps;0.12834063;102203710;97.47Mbps/100.00Mbps;1.1072148;115;1;1.3602866;30.6834;25.872;5.832473;5.4446754
2021-03-18 06:15;73463200;70.06Mbps/100.00Mbps;0.15712601;101835864;97.12Mbps/100.00Mbps;1.3790976;107;1;1.4328586;21.1504;12.833799;4.5390553;6.2193666
2021-03-18 06:15;73785030;70.37Mbps/100.00Mbps;0.19197461;101964410;97.24Mbps/100.00Mbps;1.6201613;78;1;1.3602842;29.9833;34.138;9.032507;6.764818
2021-03-18 06:15;75393200;71.90Mbps/100.00Mbps;0.0058847186;103670400;98.87Mbps/100.00Mbps;1.9828161;78;1;1.43286;34.5921;30.3286;8.4751;6.925971
2021-03-18 06:15;75250880;71.76Mbps/100.00Mbps;0.0072045987;103518296;98.72Mbps/100.00Mbps;1.1362411;84;1;1.2486937;25.602999;25.2402;7.6947803;5.9092093
2021-03-18 06:15;71294520;67.99Mbps/100.00Mbps;0.008819117;103809120;99.00Mbps/100.00Mbps;1.05599;91;1;1.3870066;42.9626;42.271297;9.025889;7.523304
