Local time;Download (Rx) bandwidth (bps);Download bandwidth;Rx packet loss (percent);Upload (Tx) bandwidth (bps);Upload bandwidth;Tx packet loss (percent);RTT (ping) (ms);Rx packet loss burst length (packets);Tx packet loss burst length (packets);Rx instant jitter (ms);Tx instant jitter (ms);Rx RFC3550 jitter (ms);Tx RFC3550 jitter (ms)
2021-03-18 07:03;74318350;70.88Mbps/100.00Mbps;0;101668320;96.96Mbps/100.00Mbps;1.736686;75;0;1.6444453;17.3953;14.9394;4.2208695;4.515324
2021-03-18 07:03;74137744;70.70Mbps/100.00Mbps;0;102299320;97.56Mbps/100.00Mbps;1.6661122;97;0;1.5886512;27.408499;27.966799;5.1622887;4.6457005
2021-03-18 07:03;72922040;69.54Mbps/100.00Mbps;0;101142544;96.46Mbps/100.00Mbps;1.8946956;97;0;1.5886517;20.480099;16.037699;5.5816374;4.5631156
2021-03-18 07:03;72585896;69.22Mbps/100.00Mbps;0;101536264;96.83Mbps/100.00Mbps;2.2164636;92;0;1.4711357;16.3102;15.7584;5.041524;4.8496547
2021-03-18 07:03;73898410;70.48Mbps/100.00Mbps;0;100562040;95.90Mbps/100.00Mbps;2.5589094;86;0;1.4711356;14.800099;39.3719;4.8651795;6.309046
2021-03-18 07:03;75262330;71.78Mbps/100.00Mbps;0;100672784;96.01Mbps/100.00Mbps;2.0784032;86;0;1.8278794;21.5453;39.3787;5.11256;6.309046
2021-03-18 07:03;74439320;70.99Mbps/100.00Mbps;0;101282070;96.59Mbps/100.00Mbps;1.3473929;103;0;1.5735202;20.9904;14.8207;4.801093;3.6307683
2021-03-18 07:03;76684330;73.13Mbps/100.00Mbps;0;101692440;96.98Mbps/100.00Mbps;1.5571508;100;0;1.5735197;18.5856;16.683899;4.4018507;4.5081925
2021-03-18 07:03;75856630;72.34Mbps/100.00Mbps;0;103035290;98.26Mbps/100.00Mbps;2.0544927;70;0;1.57352;21.9166;11.9211;4.5714498;3.6433861
2021-03-18 07:03;74006920;70.58Mbps/100.00Mbps;0;102350160;97.61Mbps/100.00Mbps;2.3076403;70;0;1.5735204;15.361099;14.2331;4.344526;4.2918587
2021-03-18 07:03;73258224;69.86Mbps/100.00Mbps;0;102244080;97.51Mbps/100.00Mbps;2.5611422;68;0;1.782494;13.6311;24.3074;4.066332;5.923685
2021-03-18 07:03;73338304;69.94Mbps/100.00Mbps;0;102082110;97.35Mbps/100.00Mbps;2.4561422;68;0;2.0643594;22.8538;15.4;4.800441;4.897686
2021-03-18 07:03;71551150;68.24Mbps/100.00Mbps;0;102986704;98.22Mbps/100.00Mbps;1.7255678;112;0;2.1209452;18.971899;17.6689;4.676309;6.334988
