Local time;Download (Rx) bandwidth (bps);Download bandwidth;Rx packet loss (percent);Upload (Tx) bandwidth (bps);Upload bandwidth;Tx packet loss (percent);RTT (ping) (ms);Rx packet loss burst length (packets);Tx packet loss burst length (packets);Rx instant jitter (ms);Tx instant jitter (ms);Rx RFC3550 jitter (ms);Tx RFC3550 jitter (ms)
2021-03-18 06:40;15788374;15.06Mbps/100.00Mbps;7.5452657;41296376;39.38Mbps/100.00Mbps;0.405491;159;2.7103844;1.6515865;48.4174;57.125298;14.68106;14.164619
2021-03-18 06:40;13703000;13.07Mbps/100.00Mbps;8.047323;34987448;33.37Mbps/100.00Mbps;0.3345942;81;3.1509948;2.993798;74.4477;93.5625;13.569752;19.721348
2021-03-18 06:40;15832403;15.10Mbps/100.00Mbps;9.896495;36017012;34.35Mbps/100.00Mbps;0.34192514;81;3.150994;2.9937987;92.0571;59.966;19.741943;11.782589
2021-03-18 06:40;15538439;14.82Mbps/100.00Mbps;6.204139;33425032;31.88Mbps/100.00Mbps;0.4442358;185;2.6902597;2.9937985;41.806297;66.832695;11.647604;16.680176
2021-03-18 06:40;16284535;15.53Mbps/100.00Mbps;7.35922;29930324;28.54Mbps/100.00Mbps;0.5070718;251;2.7489288;2.993799;71.1998;368.2823;16.3387;45.718895
2021-03-18 06:40;18469090;17.61Mbps/100.00Mbps;3.4705777;28777134;27.44Mbps/100.00Mbps;0.002949094;257;2.2012548;2;63.720398;54.1638;10.65986;12.349644
2021-03-18 06:40;22431220;21.39Mbps/100.00Mbps;3.7552726;34183524;32.60Mbps/100.00Mbps;0.003251326;296;2.2263691;2;76.864494;55.1194;14.590534;17.502722
2021-03-18 06:40;21849970;20.84Mbps/100.00Mbps;3.0362673;33945412;32.37Mbps/100.00Mbps;0.0049038995;296;1.9755203;2;35.8243;79.477295;11.316034;14.993794
2021-03-18 06:40;24069852;22.95Mbps/100.00Mbps;2.9809408;39391408;37.57Mbps/100.00Mbps;0.0049038995;270;2.5986664;2;53.3934;79.477295;9.955984;14.993794
2021-03-18 06:40;22043016;21.02Mbps/100.00Mbps;3.709711;39656764;37.82Mbps/100.00Mbps;0.006538619;174;2.5986662;2;38.2441;116.8493;7.8731394;15.423618
2021-03-18 06:40;20298266;19.36Mbps/100.00Mbps;4.5561686;38307636;36.53Mbps/100.00Mbps;0.007425867;174;2.5986657;2;35.4166;75.5338;9.296874;13.120811
2021-03-18 06:40;17282080;16.48Mbps/100.00Mbps;5.6815596;34144836;32.56Mbps/100.00Mbps;0.009634347;109;2.5986645;2;72.6681;141.4708;12.751101;20.543343
2021-03-18 06:40;18155906;17.31Mbps/100.00Mbps;5.7690635;36219380;34.54Mbps/100.00Mbps;0.011106592;109;2.3704734;2;26.409199;123.0981;7.5224733;15.350279
2021-03-18 06:40;15367996;14.66Mbps/100.00Mbps;7.1896076;30780884;29.35Mbps/100.00Mbps;0.014718927;150;2.370472;2;67.0214;55.542797;12.835125;11.45928
2021-03-18 06:40;14431999;13.76Mbps/100.00Mbps;7.0581493;27069396;25.82Mbps/100.00Mbps;0.016751926;214.0783;2.5046182;2;54.6492;97.2094;12.45906;17.07893
2021-03-18 06:40;14409170;13.74Mbps/100.00Mbps;6.6184735;26040518;24.83Mbps/100.00Mbps;0.022336073;141;2.993378;2;42.9652;96.4413;8.444196;16.988014
2021-03-18 06:40;16883782;16.10Mbps/100.00Mbps;8.258618;28983884;27.64Mbps/100.00Mbps;0.028833456;99;2.993379;2;36.128998;52.2073;9.182715;12.41346
2021-03-18 06:40;19522044;18.62Mbps/100.00Mbps;10.407668;28385712;27.07Mbps/100.00Mbps;0.04100347;99;2.9933789;2;89.294;293.457;21.777367;26.463589
2021-03-18 06:40;23904870;22.80Mbps/100.00Mbps;3.4054637;30890360;29.46Mbps/100.00Mbps;0.04100347;202.4144;2.1822822;2;51.533497;293.457;10.877519;26.463589
2021-03-18 06:40;28783954;27.45Mbps/100.00Mbps;4.2121906;34913940;33.30Mbps/100.00Mbps;0.054891363;190;2.1822834;2;65.6594;71.898994;16.060246;15.872461
2021-03-18 06:40;33819156;32.25Mbps/100.00Mbps;2.297072;38543020;36.76Mbps/100.00Mbps;0.060569692;140.714;2.313503;2;107.1403;130.1117;13.530012;14.976405
2021-03-18 06:40;35918532;34.25Mbps/100.00Mbps;0.32860017;38762436;36.97Mbps/100.00Mbps;0.08207904;72;1.7838025;2;28.6384;73.0991;8.346876;13.530436
2021-03-18 06:40;35020932;33.40Mbps/100.00Mbps;0.41218585;37638356;35.89Mbps/100.00Mbps;0.093762815;70;1.7838029;2;62.9488;110.4004;9.622973;17.820198
2021-03-18 06:40;36200824;34.52Mbps/100.00Mbps;0.5220004;36376588;34.69Mbps/100.00Mbps;0.13166301;70;1.7838026;2;50.563198;65.710396;9.310625;13.899379
2021-03-18 06:40;37482576;35.75Mbps/100.00Mbps;0.6739539;32042552;30.56Mbps/100.00Mbps;0.15808521;81;1.7838037;2;54.9899;48.0812;9.046843;10.483938
2021-03-18 06:40;37052500;35.34Mbps/100.00Mbps;0.8685546;27885960;26.59Mbps/100.00Mbps;0.22723216;77;1.7838047;2;33.4254;44.7611;6.7346873;10.697435
2021-03-18 06:40;36885588;35.18Mbps/100.00Mbps;1.1272744;23215598;22.14Mbps/100.00Mbps;0.2560992;71;1.783803;2;52.0014;68.5741;10.088474;11.745456
2021-03-18 06:40;37497164;35.76Mbps/100.00Mbps;0.18215752;18714642;17.85Mbps/100.00Mbps;0.32489362;56;1;2;64.8352;87.639;8.18217;10.28467
2021-03-18 06:40;34799024;33.19Mbps/100.00Mbps;0.25090873;14220688;13.56Mbps/100.00Mbps;0.46898532;38;1;2;28.4919;90.4575;6.4574876;10.366584
The file is generated by StarTrinity Continuous Speed Test software. Please send email to support@startrinity.com in case of any problems;;;;;;;;;;;;;
