Local time;Download (Rx) bandwidth (bps);Download bandwidth;Rx packet loss (percent);Upload (Tx) bandwidth (bps);Upload bandwidth;Tx packet loss (percent);RTT (ping) (ms);Rx packet loss burst length (packets);Tx packet loss burst length (packets);Rx instant jitter (ms);Tx instant jitter (ms);Rx RFC3550 jitter (ms);Tx RFC3550 jitter (ms)
2021-03-18 06:30;89073824;84.95Mbps/100.00Mbps;1.6083707E-06;101543330;96.84Mbps/100.00Mbps;1.8333015;39;1;1.4714034;15.0812;13.3497;4.131424;3.8995674
2021-03-18 06:30;86395090;82.39Mbps/100.00Mbps;1.9645854E-06;101178010;96.49Mbps/100.00Mbps;1.8631266;39;1;1.5018862;8.3102;30.2195;4.707053;4.8417187
2021-03-18 06:30;83674270;79.80Mbps/100.00Mbps;2.404722E-06;102223730;97.49Mbps/100.00Mbps;2.1496906;52;1;1.5018861;16.1031;34.986797;4.2452526;8.084486
2021-03-18 06:30;83130160;79.28Mbps/100.00Mbps;2.937406E-06;103400070;98.61Mbps/100.00Mbps;2.756148;52;1;1.5018854;17.506699;9.8296995;4.519413;3.3197465
2021-03-18 06:30;78670856;75.03Mbps/100.00Mbps;3.6096694E-06;102641320;97.89Mbps/100.00Mbps;2.2697146;57;1;1.511857;14.853499;17.4432;6.214048;6.914168
2021-03-18 06:30;74917120;71.45Mbps/100.00Mbps;4.4178305E-06;100970984;96.29Mbps/100.00Mbps;1.5171045;61;1;1.4641618;18.6073;15.634199;8.199942;5.025388
2021-03-18 06:30;74981850;71.51Mbps/100.00Mbps;5.386418E-06;100706970;96.04Mbps/100.00Mbps;1.3573747;77;1;1.3168609;18.326;34.9614;8.108853;6.2971125
2021-03-18 06:30;74118950;70.69Mbps/100.00Mbps;6.6066505E-06;99238390;94.64Mbps/100.00Mbps;1.6247339;77;1;1.3014107;30.101599;43.7906;6.878853;6.518776
2021-03-18 06:30;73258536;69.86Mbps/100.00Mbps;8.088064E-06;99500336;94.89Mbps/100.00Mbps;1.7994466;71;1;1.3731676;37.0767;21.5821;8.836826;5.1424303
2021-03-18 06:30;76743270;73.19Mbps/100.00Mbps;9.922569E-06;100832110;96.16Mbps/100.00Mbps;2.1721716;64;1;1.3525835;25.8295;17.9506;7.0382185;5.277203
2021-03-18 06:30;78884504;75.23Mbps/100.00Mbps;1.2121659E-05;101155120;96.47Mbps/100.00Mbps;1.1731405;64;1;1.3445716;22.1967;15.9923;6.3768225;5.950905
2021-03-18 06:30;81183730;77.42Mbps/100.00Mbps;1.4867783E-05;101519416;96.82Mbps/100.00Mbps;1.3646847;77;1;1.0499358;18.7526;43.4804;6.379025;7.6097126
2021-03-18 06:30;84181320;80.28Mbps/100.00Mbps;1.8122992E-05;104846224;99.99Mbps/100.00Mbps;1.7312497;74;1;1.3445717;33.029198;18.165699;8.361901;4.981797
2021-03-18 06:30;85970430;81.99Mbps/100.00Mbps;0;104057870;99.24Mbps/100.00Mbps;2.2821007;47;0;1.3445722;12.4684;25.3034;7.0766816;6.015079
2021-03-18 06:30;85627270;81.66Mbps/100.00Mbps;0;104608890;99.76Mbps/100.00Mbps;2.0349967;47;0;0.92255354;19.390999;21.341599;6.6151047;5.478192
2021-03-18 06:30;84517160;80.60Mbps/100.00Mbps;0;104849456;99.99Mbps/100.00Mbps;1.5610156;57;0;0.98954886;15.493;22.428999;6.4501987;5.1262703
2021-03-18 06:30;82296150;78.48Mbps/100.00Mbps;0;104847720;99.99Mbps/100.00Mbps;0.7299493;64;0;0.72786236;21.2896;16.8998;6.0973473;5.5690084
2021-03-18 06:30;83129570;79.28Mbps/100.00Mbps;0;104851776;99.99Mbps/100.00Mbps;0.9927078;55;0;0.72786206;31.3062;35.275497;7.319169;6.3054657
2021-03-18 06:30;79982890;76.28Mbps/100.00Mbps;0;104850424;99.99Mbps/100.00Mbps;1.4985924;55;0;1.5288306;21.8273;18.6701;8.415252;5.946577
2021-03-18 06:30;77666224;74.07Mbps/100.00Mbps;0;102829664;98.07Mbps/100.00Mbps;0;55;0;0;37.0034;16.1994;8.244033;4.197081
2021-03-18 06:30;73739064;70.32Mbps/100.00Mbps;9.217274E-05;101699200;96.99Mbps/100.00Mbps;1.557445;23;1;1.5442818;40.8465;22.354399;8.55874;5.73518
2021-03-18 06:30;75035130;71.56Mbps/100.00Mbps;0.00011330853;101577150;96.87Mbps/100.00Mbps;0.33902425;23;1;1.3272606;18.378199;23.674799;6.197514;7.013208
2021-03-18 06:30;73824296;70.40Mbps/100.00Mbps;0.00013868832;102442770;97.70Mbps/100.00Mbps;0.38179186;83;1;1.3272606;21.3743;22.7981;7.6285357;5.937278
2021-03-18 06:30;73924870;70.50Mbps/100.00Mbps;0.00016977065;100740224;96.07Mbps/100.00Mbps;0.50902164;83;1;1.3272613;45.6527;24.1607;9.038699;5.957151
2021-03-18 06:30;76170424;72.64Mbps/100.00Mbps;0.0002082609;102071970;97.34Mbps/100.00Mbps;0.5745262;60;1;1.327262;26.677399;22.3322;6.4617596;5.562375
2021-03-18 06:30;78075400;74.46Mbps/100.00Mbps;0.0002544298;101735990;97.02Mbps/100.00Mbps;0.7387113;60;1;1.4496508;30.2967;27.9688;7.3293915;6.5404906
2021-03-18 06:30;77840290;74.23Mbps/100.00Mbps;0.00031023638;102100256;97.37Mbps/100.00Mbps;0.8743541;74;1;1.327262;24.4405;33.7644;6.330917;6.2198725
2021-03-18 06:30;81155776;77.40Mbps/100.00Mbps;0.0003812668;101836104;97.12Mbps/100.00Mbps;1.13246;68;1;1.449651;29.623299;65.1748;8.642134;8.680337
2021-03-18 06:30;85734990;81.76Mbps/100.00Mbps;0.00046400246;104013070;99.19Mbps/100.00Mbps;1.2841736;68;1;1.3272614;29.8919;24.4278;8.030235;5.3733234
2021-03-18 06:30;84125696;80.23Mbps/100.00Mbps;0.0005702986;104795144;99.94Mbps/100.00Mbps;1.6911708;45;1;1.4496509;28.353199;24.520699;7.6104445;5.4763417
2021-03-18 06:30;83864150;79.98Mbps/100.00Mbps;0.00070140534;104007510;99.19Mbps/100.00Mbps;2.2350392;45;1;1.3272598;42.9647;16.953;9.69014;4.9364185
2021-03-18 06:30;83686690;79.81Mbps/100.00Mbps;0.0008555412;104847256;99.99Mbps/100.00Mbps;2.1756284;48;1;1.3777227;18.886099;18.9464;6.106062;5.4026284
2021-03-18 06:30;80200696;76.49Mbps/100.00Mbps;0.0010478176;102723456;97.96Mbps/100.00Mbps;1.8555356;48;1;1.1890035;37.1238;24.3037;9.971975;5.688942
2021-03-18 06:30;75555304;72.06Mbps/100.00Mbps;0.0012758137;100786760;96.12Mbps/100.00Mbps;1.2199345;79;1;1.3842425;23.4384;15.4964;5.575949;4.675359
2021-03-18 06:30;77424190;73.84Mbps/100.00Mbps;0.0015654392;100132336;95.49Mbps/100.00Mbps;1.398222;46;1;1.3842423;31.213299;19.4868;8.152701;4.8901243
2021-03-18 06:29;77844050;74.24Mbps/100.00Mbps;0.0019140998;100842664;96.17Mbps/100.00Mbps;1.2316186;46;1;1.3359017;18.6471;49.605198;6.6505523;7.6416445
2021-03-18 06:29;77227310;73.65Mbps/100.00Mbps;0;101941784;97.22Mbps/100.00Mbps;1.1934409;82;0;1.4294215;37.058598;27.786299;8.38818;6.9591427
2021-03-18 06:29;78509696;74.87Mbps/100.00Mbps;0;102857880;98.09Mbps/100.00Mbps;1.5176548;62;0;1.4928329;20.726;25.006699;7.0683875;4.524323
2021-03-18 06:29;81144920;77.39Mbps/100.00Mbps;0;103538730;98.74Mbps/100.00Mbps;1.7853756;61;0;1.4294212;25.896399;22.6784;6.161705;4.1740503
2021-03-18 06:29;82226144;78.42Mbps/100.00Mbps;0;104197710;99.37Mbps/100.00Mbps;1.653509;61;0;1.3912035;19.0326;14.684099;5.3028445;4.494812
2021-03-18 06:29;82196456;78.39Mbps/100.00Mbps;0;104457230;99.62Mbps/100.00Mbps;1.8703352;80;0;1.391203;20.9144;14.154599;4.834669;4.356747
2021-03-18 06:29;82098336;78.30Mbps/100.00Mbps;0;104662264;99.81Mbps/100.00Mbps;2.5036926;56;0;1.3912028;35.458298;27.6239;8.924189;4.8903236
2021-03-18 06:29;80920160;77.17Mbps/100.00Mbps;0;104842344;99.99Mbps/100.00Mbps;2.8962462;54;0;1.3912029;18.7384;23.6933;4.3401413;4.320377
2021-03-18 06:29;79184280;75.52Mbps/100.00Mbps;0;104850256;99.99Mbps/100.00Mbps;2.4291604;54;0;1.3449972;29.738998;15.3965;7.133911;4.1264567
2021-03-18 06:29;77629080;74.03Mbps/100.00Mbps;0;103777376;98.97Mbps/100.00Mbps;2.3180056;66;0;1.3542006;20.4649;22.937199;5.9402423;5.2764683
2021-03-18 06:29;75273450;71.79Mbps/100.00Mbps;0;103244760;98.46Mbps/100.00Mbps;2.8734472;63;0;1.497706;22.548199;15.4265995;6.5862284;5.206221
2021-03-18 06:29;75030270;71.55Mbps/100.00Mbps;0;103008010;98.24Mbps/100.00Mbps;3.319142;63;0;1.4977047;17.921299;32.9306;5.4621725;4.9205246
2021-03-18 06:29;74290464;70.85Mbps/100.00Mbps;0;103062310;98.29Mbps/100.00Mbps;3.097095;65;0;1.6666125;28.103199;22.8827;7.779237;4.9810667
2021-03-18 06:29;73306064;69.91Mbps/100.00Mbps;0;103380490;98.59Mbps/100.00Mbps;2.6735775;65;0;1.387424;16.8329;16.730799;5.626474;3.885303
2021-03-18 06:29;72986176;69.61Mbps/100.00Mbps;0;104847584;99.99Mbps/100.00Mbps;2.0249321;71;0;1.2983769;18.3683;19.4244;5.6929626;5.1165833
2021-03-18 06:29;72377550;69.02Mbps/100.00Mbps;0;104848080;99.99Mbps/100.00Mbps;2.2878845;53;0;1.2983774;16.882599;27.3989;5.0584373;5.7135057
2021-03-18 06:29;70977640;67.69Mbps/100.00Mbps;0;104243824;99.41Mbps/100.00Mbps;2.376444;53;0;1.2470189;15.4092;15.7055;5.26363;3.8108788
2021-03-18 06:29;70299270;67.04Mbps/100.00Mbps;0;104844470;99.99Mbps/100.00Mbps;2.7771232;54;0;1.2470199;21.8799;20.2153;5.907454;5.13042
2021-03-18 06:29;70354984;67.10Mbps/100.00Mbps;0;104843880;99.99Mbps/100.00Mbps;3.0330365;54;0;1.3284494;30.8174;15.2904;5.1216884;4.0906
2021-03-18 06:29;67667530;64.53Mbps/100.00Mbps;0;104839080;99.98Mbps/100.00Mbps;2.9736884;50;0;1.4112457;12.5078;15.189899;3.761309;4.0906
2021-03-18 06:29;68230304;65.07Mbps/100.00Mbps;0;104831970;99.98Mbps/100.00Mbps;3.8348312;50;0;1.4508835;26.191399;76.3217;4.798039;7.551012
2021-03-18 06:29;68719176;65.54Mbps/100.00Mbps;0;104832000;99.98Mbps/100.00Mbps;3.117268;40;0;1.557347;15.115999;17.1415;4.798839;5.6250525
2021-03-18 06:29;68135216;64.98Mbps/100.00Mbps;0;104828910;99.97Mbps/100.00Mbps;3.2331011;40;0;1.2473253;15.457299;17.1049;4.1793437;4.7243853
2021-03-18 06:29;67659530;64.53Mbps/100.00Mbps;0;103206016;98.42Mbps/100.00Mbps;1.0314667;42;0;2;28.1868;12.6172;5.8968587;5.3422217
2021-03-18 06:29;68522344;65.35Mbps/100.00Mbps;0;98558170;93.99Mbps/100.00Mbps;0;42;0;0;27.352;12.0220995;4.5462;3.7194934
The file is generated by StarTrinity Continuous Speed Test software. Please send email to support@startrinity.com in case of any problems;;;;;;;;;;;;;
